"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0072330","monocarboxylic acid biosynthetic process","42/1430","231/18632",0.181818181818182,2.36897647806739,6.03639837276927,1.30000907407248e-07,1.11531812975598e-05,1.11161481568571e-05,"FADS3/MGLL/CYP3A4/ME3/GPX4/AVPR1A/GSTM4/CYP2E1/PECR/NR1H3/GSTM2/PDK4/HPGDS/PER2/ABCB11/PTGIS/HOGA1/CYP46A1/GSTM1/LPL/DHRS9/HSD17B8/ACOX2/PTGDS/GPIHBP1/MLXIPL/LTC4S/ACADL/ELOVL3/SCD/AKR1C4/ACACB/AKR1C3/ACSS2/ACSL1/CES1/ACSM5/PTGES/GAMT/ALDH1A1/ALDH1A2/ABCD2",42
"GO:0001508","action potential","33/1430","161/18632",0.204968944099379,2.67061634018156,6.13820076132903,1.63900229786406e-07,1.38231787019857e-05,1.37772800737673e-05,"SCN9A/GPER1/BIN1/KCNA2/KCNB1/KCNA4/GPD1L/CAV3/SCN5A/TAC1/KCNMB1/SCN7A/ATP1A2/CAV1/CD36/SCN2B/KCNIP2/TACR1/SCN11A/SCN3A/KCNA5/NPY2R/ANK2/SNTA1/GRIA1/KCNA6/ADRA1A/SCN4B/TBX18/SCN3B/P2RX1/CASQ2/SCN4A",33
"GO:0007189","adenylate cyclase-activating G protein-coupled receptor signaling pathway","37/1430","193/18632",0.191709844559585,2.49785861806587,6.03083469792295,1.8140489687388e-07,1.50445127807404e-05,1.49945588219776e-05,"PDE2A/LHCGR/GPER1/ADCY5/PTH1R/MRAP/ADCYAP1R1/DRD1/AVPR2/RAMP2/TAC1/VIPR2/PTGER2/PTGER3/ADCY4/VIPR1/PTGER4/PRKAR2B/ADRA1D/TACR1/GPBAR1/ADGRD1/RAMP3/ADRB1/ADGRF5/VIP/S1PR4/ADRA1A/NRXN1/ADGRL3/S1PR1/CNR1/PDE3B/ADRB2/ADRA2A/FFAR4/RAPGEF3",37
"GO:0046879","hormone secretion","46/1430","268/18632",0.171641791044776,2.23638451101138,5.8780589969765,1.95976584956918e-07,1.5941136273552e-05,1.58882051566958e-05,"FFAR2/IRS2/RASL10B/PRKN/FAM3B/GPER1/ADCY5/PPARG/NNAT/KCNB1/HADH/TAC1/NMB/DOC2B/HCAR2/RPH3AL/MYRIP/PER2/LEP/CPLX1/EDN3/TACR1/ITSN1/ANXA1/KCNA5/C1QTNF1/CRY2/ECRG4/VIP/MLXIPL/AGTR1/GNAZ/RBP4/BLK/INHBB/DRD2/ABCC8/ADRA2C/PLA2G6/PTPRN2/IL6/FFAR3/ADRA2A/CRHBP/FFAR4/RAPGEF3",46
"GO:0098754","detoxification","34/1430","170/18632",0.2,2.60587412587413,6.06447511197532,1.98623482508084e-07,1.5941136273552e-05,1.58882051566958e-05,"ADH4/ABCB1/HBA2/GPX4/FBLN5/MT1DP/TPO/ALB/ABCG2/MGST1/GSTM2/AIFM2/HBA1/MTARC1/ALDH2/SOD3/CLIC2/PRXL2A/CD36/MT1M/GSTM1/GPX3/GSTM3/MT1A/MGST2/LTC4S/CYGB/GPX1/MT1E/HBB/CAT/MTARC2/PTGES/ALDH1A1",34
"GO:0001676","long-chain fatty acid metabolic process","26/1430","111/18632",0.234234234234234,3.05192465192465,6.25154429436421,2.16438840447597e-07,1.68341337559777e-05,1.67782375208712e-05,"CYP2A6/MGLL/CYP3A4/GPX4/GSTM4/CYP2E1/CYP4F12/GSTM2/HPGDS/HACL1/CYP4A22/PTGIS/EPHX1/GSTM1/ACSL5/PTGDS/ACOT2/LTC4S/GPX1/ACADL/ELOVL3/ABHD6/CYP4A11/ACOT1/ACSL1/PTGES",26
"GO:0120162","positive regulation of cold-induced thermogenesis","25/1430","104/18632",0.240384615384615,3.13206024744486,6.2863491916313,2.16516189787494e-07,1.68341337559777e-05,1.67782375208712e-05,"YBX2/HADH/UCP1/CIDEA/IRF4/CAV1/CD36/PER2/THRA/G0S2/LEP/PEMT/ADIPOQ/PRDM16/EPAS1/ADRB1/ACADL/ELOVL3/SCD/FABP4/EBF2/ADRB2/ACSL1/LEPR/FFAR4",25
"GO:0046883","regulation of hormone secretion","42/1430","236/18632",0.177966101694915,2.31878629844732,5.8784842291289,2.39596441796889e-07,1.8342029144328e-05,1.82811260774852e-05,"FFAR2/IRS2/RASL10B/PRKN/GPER1/ADCY5/PPARG/NNAT/KCNB1/HADH/TAC1/NMB/DOC2B/HCAR2/RPH3AL/MYRIP/PER2/LEP/EDN3/TACR1/ITSN1/ANXA1/KCNA5/C1QTNF1/CRY2/ECRG4/MLXIPL/AGTR1/GNAZ/RBP4/BLK/INHBB/DRD2/ABCC8/ADRA2C/PLA2G6/IL6/FFAR3/ADRA2A/CRHBP/FFAR4/RAPGEF3",42
"GO:0019216","regulation of lipid metabolic process","53/1430","331/18632",0.16012084592145,2.08627384699892,5.74926782007703,2.43443132215265e-07,1.83541367561085e-05,1.82931934870239e-05,"IRS2/C1QTNF2/ASXL3/PLIN5/MIR27A/RARRES2/GPER1/AVPR1A/PPARG/ENDOU/NR1H3/CIDEA/PNPLA2/BMP2/CCDC3/SORBS1/ORMDL3/PDK4/HCAR2/THRSP/CAV1/ABCB11/CIDEC/LEP/NR5A2/MIR27B/ADIPOQ/EPHX2/PDK2/PCK1/ANGPTL8/GPIHBP1/MLXIPL/PLIN1/AGTR1/HCAR3/PLPP1/ACADL/ABHD6/ACACB/NR0B1/AKR1C3/APOD/HSD17B13/GPR146/PDE3B/EGR1/PLA2G6/HCAR1/CES1/ADRA2A/DGAT2/ABCD2",53
"GO:0090066","regulation of anatomical structure size","63/1430","423/18632",0.148936170212766,1.94054456182116,5.64161106512812,2.72912036722393e-07,2.02688103691138e-05,2.02015095975895e-05,"ITGA9/ITGB1BP1/CSF3/BLOC1S1/CCL21/SHANK3/GPER1/BIN1/AVPR1A/TENM1/KANK2/GSN/LIMA1/NPR1/SVEP1/CAV3/PEX11A/DRD1/AVPR2/MYADM/PTPRS/PLEKHH2/KANK3/ASB2/CAV1/PER2/VILL/CFL2/LMOD1/LEP/KLF2/ADRA1D/EDN3/CDC42EP5/TACR1/DMTN/ESAM/OLFM1/ARHGAP40/ADRB1/PECAM1/AGTR1/CXCL12/AQP1/SLIT2/HBB/SPTBN4/EDNRB/CDC42EP2/ADRA1A/KANK1/UTS2B/PLXNA4/MAG/SEMA3G/ADRA2C/ADRB2/ADRA2B/TMOD1/SPTBN1/MAPT/ADRA2A/MIR214",63
"GO:0060048","cardiac muscle contraction","30/1430","142/18632",0.211267605633803,2.75268393578253,6.04471671839915,2.96962654814297e-07,2.17306789758227e-05,2.16585242003728e-05,"TRDN/SCN9A/BIN1/TNNI3K/GSN/GPD1L/GSTM2/CAV3/SCN5A/PLN/SCN7A/MYL2/CLIC2/ATP1A2/CAV1/SCN2B/SCN11A/SCN3A/KCNA5/ANK2/SNTA1/TNNC1/ACTC1/ADRA1A/SCN4B/ADRB2/HRC/SCN3B/CASQ2/SCN4A",30
"GO:1901654","response to ketone","37/1430","197/18632",0.187817258883249,2.4471406765823,5.88733736402693,3.10550367294557e-07,2.22039599881408e-05,2.21302337254305e-05,"TXNIP/SLIT3/FGF2/CCL21/PRKN/DUSP1/BTG2/AVPR1A/CCL19/CSN1S1/ADCY5/FOSB/TGFBR3/NR1H3/SFRP1/UCP1/PLN/SERPINF1/PTGER2/CAV1/NR3C1/GHR/JUND/FBP1/PTGER4/TACR1/FOS/SCN11A/PCK1/TBX2/TAT/AKR1C2/AQP1/SLIT2/INHBB/AKR1C3/NTRK3",37
"GO:0070374","positive regulation of ERK1 and ERK2 cascade","36/1430","189/18632",0.19047619047619,2.48178488178488,5.90332792287151,3.12354742598443e-07,2.22039599881408e-05,2.21302337254305e-05,"FGF2/TEK/CCL21/ACTA2/VEGFB/MIR27A/GPER1/CCL19/MTURN/MARCO/MIR126/IGF1/BMP2/FLT4/PLA2G2A/MIR23A/FERMT2/ARRB1/CD36/PLA2G5/SPRY2/ACKR3/HAND2/MIR27B/MIRLET7B/ALKAL2/GPBAR1/RAMP3/ERBB4/NPY5R/AKAP12/DRD2/ADRA1A/NRXN1/PDGFD/FFAR4",36
"GO:0009914","hormone transport","47/1430","281/18632",0.167259786476868,2.17928974939651,5.74302154994948,3.17926762639377e-07,2.22817404351203e-05,2.22077559093943e-05,"FFAR2/IRS2/RASL10B/PRKN/FAM3B/GPER1/ADCY5/PPARG/NNAT/KCNB1/HADH/TAC1/NMB/DOC2B/HCAR2/RPH3AL/MYRIP/PER2/LEP/CPLX1/EDN3/TACR1/ITSN1/ANXA1/KCNA5/C1QTNF1/CRY2/ECRG4/VIP/MLXIPL/AGTR1/GNAZ/RBP4/BLK/INHBB/DRD2/ABCC8/SLCO4A1/ADRA2C/PLA2G6/PTPRN2/IL6/FFAR3/ADRA2A/CRHBP/FFAR4/RAPGEF3",47
"GO:0050679","positive regulation of epithelial cell proliferation","34/1430","174/18632",0.195402298850575,2.54596897355518,5.90717323159385,3.53670471333412e-07,2.42982540253762e-05,2.42175738466769e-05,"THBS4/FGF2/TEK/VEGFB/FGFBP1/MIR27A/NR4A1/TNFSF12/MIR126/MYC/IGF1/SCN5A/ANG/FLT4/MIR23A/APLNR/STAT5A/PPP1R16B/MIR27B/MIRLET7B/TACR1/NR4A3/F3/GPBAR1/VEGFC/BMP4/EGFL7/ERBB4/AGTR1/CXCL12/EGR3/FGF10/ACVRL1/OSR2",34
"GO:0046394","carboxylic acid biosynthetic process","52/1430","326/18632",0.159509202453988,2.07830451756832,5.66304647408799,3.5646554337871e-07,2.42982540253762e-05,2.42175738466769e-05,"FADS3/MGLL/OTC/CYP3A4/ME3/GPX4/AVPR1A/GSTM4/CYP2E1/GGTA1/PECR/NR1H3/CDO1/GSTM2/PDK4/HPGDS/CYP4A22/PER2/ABCB11/PLA2G5/PTGIS/HOGA1/BHMT2/SHMT1/CYP46A1/GSTM1/LPL/DHRS9/HSD17B8/ACOX2/PTGDS/GPIHBP1/MLXIPL/MGST2/LTC4S/ACADL/ELOVL3/SCD/AKR1C4/ACACB/AKR1C3/CYP4A11/ACSS2/AGXT/ACSL1/CES1/ACSM5/PTGES/GAMT/ALDH1A1/ALDH1A2/ABCD2",52
"GO:0001938","positive regulation of endothelial cell proliferation","24/1430","100/18632",0.24,3.12704895104895,6.14912000761642,3.88675189802166e-07,2.61357803304808e-05,2.60489988100758e-05,"THBS4/FGF2/TEK/VEGFB/FGFBP1/MIR27A/NR4A1/TNFSF12/MIR126/ANG/FLT4/MIR23A/APLNR/STAT5A/PPP1R16B/MIR27B/MIRLET7B/F3/BMP4/EGFL7/AGTR1/CXCL12/EGR3/ACVRL1",24
"GO:0006869","lipid transport","65/1430","447/18632",0.145413870246085,1.89465121008745,5.5201069555927,4.26104908965453e-07,2.82706403601612e-05,2.81767702280185e-05,"ANO3/ABCB1/IRS2/APOB/PRKN/ABCA10/CLU/MIR27A/PPARG/NR1H3/AKR1C1/MIR145/ABCG2/APOLD1/SERPINA5/CIDEA/SOAT2/CETP/PLA2G2A/STARD5/TAC1/NMB/EEPD1/THRSP/CAV1/CD36/ABCB11/ABCA9/PLA2G5/CIDEC/RBP7/SPX/LEP/MIR27B/ADIPOQ/ACSL5/C1QTNF1/PLTP/CRY2/ECRG4/APOL6/APOL5/ABCA6/AGTR1/RBP4/PMP2/XKR4/AKR1C4/RILP/FABP4/APOD/CYP4A11/DRD2/HSD17B13/SLCO3A1/SLCO4A1/ACSL1/CES1/SLC25A20/ANO5/SPNS2/APOL4/ABCA8/ABCD2/APOL3",65
"GO:0098771","inorganic ion homeostasis","60/1430","401/18632",0.149625935162095,1.94953176499311,5.54208354930171,4.46122370146694e-07,2.90652789126164e-05,2.89687702542508e-05,"CCL13/TRDN/BCL2/TMEM178A/OTC/MT1DP/GPER1/CALB2/CCL19/RYR3/CYP4F12/PTH1R/FXYD1/SCARA5/MYC/NPR1/KLHL3/CAV3/BMP2/PLN/CUTC/TF/SCN7A/CCL14/CCL23/SV2B/ATP1A2/CAV1/CAV2/CDH23/ACO1/SPX/MT1M/ATP1B2/EDN3/DMTN/KCNA5/ELANE/MT1A/ANK2/TESC/CCL8/AGTR1/CXCL12/SLC17A7/MT1E/EDNRB/ISCU/CYP4A11/DRD2/CNR1/BOK/CDH5/ABCC6/HRC/ALAS2/P2RX1/CASQ2/CYBRD1/RGN",60
