ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0000280,nuclear division,100/1387,397/16154,0.251889169,2.933682503,11.95535133,1.40E-23,6.91E-20,6.91E-20,PKMYT1/SPDL1/CENPA/KIF18A/MOV10L1/RAD51/CDK1/SGO1/CENPK/STRA8/BUB1/CDC25C/KIF23/BIRC5/CDCA8/PRC1/BUB1B/KNSTRN/UHRF1/FBXO43/HSF2BP/SKA1/NCAPH/KNTC1/HASPIN/KIF2C/ANLN/MAD2L1/NCAPG2/CHEK1/NDC80/RCC1/MKI67/SPC24/PSRC1/KIF18B/UBE2S/CENPE/CENPI/SPAST/FIGNL1/CCNB1/KIF11/RAD21/MAPK15/SPIRE2/MAEL/TTK/KIF14/BRIP1/FBXO5/RAD51AP1/RAD54B/NUF2/TEX11/TOP2A/RACGAP1/NCAPD2/PLK1/SKA3/SGO2/BRCA2/TDRKH/KIF4A/RAD1/UBE2C/EPGN/DLGAP5/SPAG5/CCNA1/GEN1/MND1/ZWINT/TPX2/KNL1/TRIP13/CENPF/SMC4/CEP85/AURKA/SPC25/CDT1/MEIKIN/AURKB/NCAPG/MYBL1/ESPL1/NUSAP1/KIF20B/CDC20/BMP7/RAD54L/RMI1/CDCA2/NEK2/ZWILCH/PTTG1/INCENP/KIF15/KIFC1,100
GO:0048285,organelle fission,102/1387,443/16154,0.230248307,2.681637456,10.9989445,7.10E-21,1.75E-17,1.75E-17,PKMYT1/SPDL1/CENPA/KIF18A/MOV10L1/RAD51/CDK1/SGO1/CENPK/STRA8/BUB1/CDC25C/KIF23/BIRC5/CDCA8/PRC1/BUB1B/KNSTRN/UHRF1/FBXO43/HSF2BP/SKA1/NCAPH/KNTC1/HASPIN/KIF2C/ANLN/MAD2L1/NCAPG2/CHEK1/NDC80/RCC1/MKI67/SPC24/MTFR1/PSRC1/MTFR2/KIF18B/UBE2S/CENPE/CENPI/SPAST/FIGNL1/CCNB1/KIF11/RAD21/MAPK15/SPIRE2/MAEL/TTK/KIF14/BRIP1/FBXO5/RAD51AP1/RAD54B/NUF2/TEX11/TOP2A/RACGAP1/NCAPD2/PLK1/SKA3/SGO2/BRCA2/TDRKH/KIF4A/RAD1/UBE2C/EPGN/DLGAP5/SPAG5/CCNA1/GEN1/MND1/ZWINT/TPX2/KNL1/TRIP13/CENPF/SMC4/CEP85/AURKA/SPC25/CDT1/MEIKIN/AURKB/NCAPG/MYBL1/ESPL1/NUSAP1/KIF20B/CDC20/BMP7/RAD54L/RMI1/CDCA2/NEK2/ZWILCH/PTTG1/INCENP/KIF15/KIFC1,102
GO:0140014,mitotic nuclear division,75/1387,274/16154,0.273722628,3.187970677,11.19464225,3.24E-20,5.33E-17,5.33E-17,PKMYT1/SPDL1/CENPA/KIF18A/CDK1/CENPK/BUB1/CDC25C/KIF23/BIRC5/CDCA8/PRC1/BUB1B/KNSTRN/UHRF1/FBXO43/SKA1/NCAPH/KNTC1/HASPIN/KIF2C/ANLN/MAD2L1/NCAPG2/CHEK1/NDC80/RCC1/MKI67/SPC24/PSRC1/KIF18B/UBE2S/CENPE/CENPI/SPAST/CCNB1/KIF11/RAD21/TTK/KIF14/FBXO5/NUF2/RACGAP1/NCAPD2/PLK1/SKA3/KIF4A/UBE2C/EPGN/DLGAP5/SPAG5/GEN1/ZWINT/TPX2/KNL1/TRIP13/CENPF/SMC4/CEP85/AURKA/SPC25/CDT1/AURKB/NCAPG/ESPL1/NUSAP1/KIF20B/CDC20/BMP7/CDCA2/NEK2/ZWILCH/INCENP/KIF15/KIFC1,75
GO:0000819,sister chromatid segregation,67/1387,240/16154,0.279166667,3.251375871,10.76918012,1.11E-18,1.23E-15,1.23E-15,SPDL1/CENPA/KIF18A/CDK1/CENPK/BUB1/KIF23/BIRC5/CDCA8/PRC1/BUB1B/KNSTRN/UHRF1/SKA1/CDC6/NCAPH/KNTC1/TACC3/NEK6/HASPIN/KIF2C/MAD2L1/NCAPG2/NDC80/RCC1/SPC24/PSRC1/KIF18B/CENPE/CENPI/CCNB1/KIF11/RAD21/MAPK15/TTK/KIF14/FBXO5/NUF2/TOP2A/RACGAP1/NCAPD2/PLK1/SKA3/RMI2/KIF4A/UBE2C/DLGAP5/SPAG5/GEN1/ZWINT/TPX2/KNL1/SMARCA4/TRIP13/CENPF/SMC4/SPC25/CDT1/AURKB/NCAPG/ESPL1/NUSAP1/CDC20/ZWILCH/INCENP/KIF15/KIFC1,67
GO:0051783,regulation of nuclear division,47/1387,129/16154,0.364341085,4.243378437,11.33475535,1.43E-18,1.23E-15,1.23E-15,PKMYT1/SPDL1/STRA8/BUB1/CDC25C/BIRC5/CDCA8/BUB1B/FBXO43/SKA1/KNTC1/HASPIN/MAD2L1/CHEK1/NDC80/RCC1/MKI67/SPC24/CCNB1/RAD21/TTK/FBXO5/RAD51AP1/NUF2/PLK1/SKA3/RAD1/UBE2C/EPGN/DLGAP5/GEN1/ZWINT/KNL1/TRIP13/CENPF/AURKA/SPC25/AURKB/ESPL1/NUSAP1/KIF20B/CDC20/BMP7/CDCA2/NEK2/ZWILCH/INCENP,47
GO:0098813,nuclear chromosome segregation,77/1387,304/16154,0.253289474,2.949991462,10.51897827,1.49E-18,1.23E-15,1.23E-15,SPDL1/CENPA/KIF18A/CDK1/SGO1/CENPK/BUB1/KIF23/BIRC5/CDCA8/PRC1/BUB1B/KNSTRN/UHRF1/SKA1/CDC6/RCC2/NCAPH/KNTC1/TACC3/NEK6/HASPIN/KIF2C/SACK1D/MAD2L1/NCAPG2/NDC80/RCC1/SPC24/PSRC1/KIF18B/CENPE/CENPI/CCNB1/KIF11/RAD21/MAPK15/TTK/KIF14/FBXO5/NUF2/TEX11/TOP2A/RACGAP1/NCAPD2/PLK1/SKA3/SGO2/RMI2/KIF4A/UBE2C/DLGAP5/SPAG5/GEN1/MND1/ZWINT/TPX2/KNL1/SMARCA4/TRIP13/CENPF/SMC4/SPC25/ECT2/CDT1/MEIKIN/AURKB/NCAPG/ESPL1/NUSAP1/CDC20/NEK2/ZWILCH/PTTG1/INCENP/KIF15/KIFC1,77
GO:0000070,mitotic sister chromatid segregation,60/1387,201/16154,0.298507463,3.476632698,10.82822168,2.10E-18,1.48E-15,1.48E-15,SPDL1/CENPA/KIF18A/CDK1/CENPK/BUB1/KIF23/BIRC5/CDCA8/PRC1/BUB1B/KNSTRN/UHRF1/SKA1/NCAPH/KNTC1/HASPIN/KIF2C/MAD2L1/NCAPG2/NDC80/RCC1/SPC24/PSRC1/KIF18B/CENPE/CENPI/CCNB1/KIF11/RAD21/TTK/KIF14/FBXO5/NUF2/RACGAP1/NCAPD2/PLK1/SKA3/KIF4A/UBE2C/DLGAP5/SPAG5/GEN1/ZWINT/TPX2/KNL1/TRIP13/CENPF/SMC4/SPC25/CDT1/AURKB/NCAPG/ESPL1/NUSAP1/CDC20/ZWILCH/INCENP/KIF15/KIFC1,60
GO:0007088,regulation of mitotic nuclear division,44/1387,118/16154,0.372881356,4.342844574,11.16934881,6.39E-18,3.94E-15,3.94E-15,PKMYT1/SPDL1/BUB1/CDC25C/BIRC5/CDCA8/BUB1B/FBXO43/SKA1/KNTC1/HASPIN/MAD2L1/CHEK1/NDC80/RCC1/MKI67/SPC24/CCNB1/RAD21/TTK/FBXO5/NUF2/PLK1/SKA3/UBE2C/EPGN/DLGAP5/GEN1/ZWINT/KNL1/TRIP13/CENPF/AURKA/SPC25/AURKB/ESPL1/NUSAP1/KIF20B/CDC20/BMP7/CDCA2/NEK2/ZWILCH/INCENP,44
GO:1905818,regulation of chromosome separation,36/1387,81/16154,0.444444444,5.176319795,11.54799197,7.71E-18,4.22E-15,4.22E-15,SPDL1/BUB1/BIRC5/CDCA8/BUB1B/SKA1/NCAPH/KNTC1/HASPIN/MAD2L1/NCAPG2/NDC80/SPC24/CCNB1/RAD21/MAPK15/TTK/FBXO5/NUF2/PLK1/SKA3/UBE2C/DLGAP5/GEN1/ZWINT/KNL1/TRIP13/CENPF/SMC4/SPC25/AURKB/NCAPG/ESPL1/CDC20/ZWILCH/INCENP,36
GO:0051784,negative regulation of nuclear division,32/1387,69/16154,0.463768116,5.401377177,11.22848827,1.12E-16,5.49E-14,5.49E-14,SPDL1/BUB1/BIRC5/CDCA8/BUB1B/FBXO43/SKA1/KNTC1/HASPIN/MAD2L1/CHEK1/NDC80/SPC24/CCNB1/RAD21/TTK/FBXO5/NUF2/PLK1/SKA3/RAD1/GEN1/ZWINT/KNL1/TRIP13/CENPF/SPC25/AURKB/CDC20/BMP7/ZWILCH/INCENP,32
GO:0051304,chromosome separation,36/1387,87/16154,0.413793103,4.819332223,10.94708162,1.30E-16,5.82E-14,5.82E-14,SPDL1/BUB1/BIRC5/CDCA8/BUB1B/SKA1/NCAPH/KNTC1/HASPIN/MAD2L1/NCAPG2/NDC80/SPC24/CCNB1/RAD21/MAPK15/TTK/FBXO5/NUF2/PLK1/SKA3/UBE2C/DLGAP5/GEN1/ZWINT/KNL1/TRIP13/CENPF/SMC4/SPC25/AURKB/NCAPG/ESPL1/CDC20/ZWILCH/INCENP,36
GO:0007059,chromosome segregation,88/1387,406/16154,0.216748768,2.524412117,9.53391763,2.04E-16,8.40E-14,8.40E-14,SPDL1/CENPA/KIF18A/CENPH/CDK1/CENPU/SGO1/CENPK/BUB1/CENPN/KIF23/BIRC5/CDCA8/PRC1/BUB1B/KNSTRN/UHRF1/SRPK1/SKA1/CDC6/RCC2/NCAPH/KNTC1/CENPM/TACC3/NEK6/HASPIN/KIF2C/SACK1D/MAD2L1/NCAPG2/NDC80/RCC1/MKI67/SPC24/HJURP/PSRC1/KIF18B/CENPE/CENPI/CCNB1/KIF11/RAD21/MAPK15/TTK/KIF14/FBXO5/NUF2/TEX11/TOP2A/RACGAP1/NCAPD2/PLK1/SKA3/SGO2/RMI2/KIF4A/UBE2C/DLGAP5/SPAG5/GEN1/MND1/ZWINT/TPX2/KNL1/SMARCA4/TRIP13/CENPF/SMC4/CEP85/SPC25/ECT2/CDT1/MEIKIN/AURKB/NCAPG/ESPL1/NUSAP1/CDC20/CENPL/CDCA2/NEK2/ZWILCH/PTTG1/INCENP/KIF15/KIFC1/STIL,88
GO:0090068,positive regulation of cell cycle process,61/1387,228/16154,0.26754386,3.116008298,9.861662237,3.68E-16,1.37E-13,1.37E-13,TBX20/CDK1/CDC25A/STRA8/BUB1/CDC25C/MTBP/KIF23/BIRC5/CDCA8/PLK4/SKA1/CDC6/RCC2/NCAPH/FEN1/SACK1D/MAD2L1/NCAPG2/NDC80/RCC1/RRM2/CIT/EZH2/DBF4/CCNE1/SPAST/CCNB1/RAD21/MAPK15/KIF14/FBXO5/RAD51AP1/CDC7/RACGAP1/LEF1/E2F7/PLK1/CCNE2/SKA3/UBE2C/EPGN/DLGAP5/SPAG5/GEN1/DTL/KNL1/E2F8/SMC4/PKP3/AURKA/ECT2/AURKB/NCAPG/ESPL1/NUSAP1/KIF20B/ATAD5/CDC20/INCENP/STIL,61
GO:0051983,regulation of chromosome segregation,45/1387,135/16154,0.333333333,3.882239846,10.30618636,3.89E-16,1.37E-13,1.37E-13,SPDL1/CDK1/BUB1/BIRC5/CDCA8/BUB1B/SKA1/CDC6/RCC2/NCAPH/KNTC1/TACC3/NEK6/HASPIN/KIF2C/MAD2L1/NCAPG2/NDC80/SPC24/CENPE/CCNB1/RAD21/MAPK15/TTK/FBXO5/NUF2/PLK1/SKA3/RMI2/UBE2C/DLGAP5/GEN1/ZWINT/KNL1/SMARCA4/TRIP13/CENPF/SMC4/SPC25/AURKB/NCAPG/ESPL1/CDC20/ZWILCH/INCENP,45
GO:0045839,negative regulation of mitotic nuclear division,30/1387,64/16154,0.46875,5.459399784,10.95486583,6.99E-16,2.30E-13,2.30E-13,SPDL1/BUB1/BIRC5/CDCA8/BUB1B/SKA1/KNTC1/HASPIN/MAD2L1/CHEK1/NDC80/SPC24/CCNB1/RAD21/TTK/FBXO5/NUF2/PLK1/SKA3/GEN1/ZWINT/KNL1/TRIP13/CENPF/SPC25/AURKB/CDC20/BMP7/ZWILCH/INCENP,30
GO:0010965,regulation of mitotic sister chromatid separation,31/1387,69/16154,0.449275362,5.232584141,10.79787518,1.03E-15,3.16E-13,3.16E-13,SPDL1/BUB1/BIRC5/CDCA8/BUB1B/SKA1/KNTC1/HASPIN/MAD2L1/NDC80/SPC24/CCNB1/RAD21/TTK/FBXO5/NUF2/PLK1/SKA3/UBE2C/DLGAP5/GEN1/ZWINT/KNL1/TRIP13/CENPF/SPC25/AURKB/ESPL1/CDC20/ZWILCH/INCENP,31
GO:0000075,cell cycle checkpoint signaling,54/1387,191/16154,0.282722513,3.292789817,9.768825698,1.44E-15,4.18E-13,4.18E-13,SPDL1/RAD51/CDK1/BUB1/BRSK1/BIRC5/CDCA8/BUB1B/SKA1/CDC6/BARD1/DNA2/KNTC1/RFC4/HASPIN/MAD2L1/CHEK1/TIMELESS/NDC80/CLSPN/BLM/SPC24/DBF4/RFWD3/CDC45/CCNB1/TOPBP1/TTK/BRIP1/E2F1/NUF2/CDC7/PLK1/SKA3/BRCA2/RAD1/INTS7/ORC1/GEN1/ZWINT/DTL/KNL1/TRIP13/TICRR/CENPF/SPC25/CDT1/AURKB/PRKDC/CDC20/TIPRL/ZWILCH/INCENP/RFC3,54
GO:0033046,negative regulation of sister chromatid segregation,28/1387,58/16154,0.482758621,5.62255426,10.80825848,2.49E-15,5.84E-13,5.84E-13,SPDL1/BUB1/BIRC5/CDCA8/BUB1B/SKA1/KNTC1/HASPIN/MAD2L1/NDC80/SPC24/CCNB1/RAD21/TTK/FBXO5/NUF2/PLK1/SKA3/GEN1/ZWINT/KNL1/TRIP13/CENPF/SPC25/AURKB/CDC20/ZWILCH/INCENP,28
GO:0033048,negative regulation of mitotic sister chromatid segregation,28/1387,58/16154,0.482758621,5.62255426,10.80825848,2.49E-15,5.84E-13,5.84E-13,SPDL1/BUB1/BIRC5/CDCA8/BUB1B/SKA1/KNTC1/HASPIN/MAD2L1/NDC80/SPC24/CCNB1/RAD21/TTK/FBXO5/NUF2/PLK1/SKA3/GEN1/ZWINT/KNL1/TRIP13/CENPF/SPC25/AURKB/CDC20/ZWILCH/INCENP,28
GO:0045841,negative regulation of mitotic metaphase/anaphase transition,28/1387,58/16154,0.482758621,5.62255426,10.80825848,2.49E-15,5.84E-13,5.84E-13,SPDL1/BUB1/BIRC5/CDCA8/BUB1B/SKA1/KNTC1/HASPIN/MAD2L1/NDC80/SPC24/CCNB1/RAD21/TTK/FBXO5/NUF2/PLK1/SKA3/GEN1/ZWINT/KNL1/TRIP13/CENPF/SPC25/AURKB/CDC20/ZWILCH/INCENP,28
GO:2000816,negative regulation of mitotic sister chromatid separation,28/1387,58/16154,0.482758621,5.62255426,10.80825848,2.49E-15,5.84E-13,5.84E-13,SPDL1/BUB1/BIRC5/CDCA8/BUB1B/SKA1/KNTC1/HASPIN/MAD2L1/NDC80/SPC24/CCNB1/RAD21/TTK/FBXO5/NUF2/PLK1/SKA3/GEN1/ZWINT/KNL1/TRIP13/CENPF/SPC25/AURKB/CDC20/ZWILCH/INCENP,28
GO:0051306,mitotic sister chromatid separation,31/1387,71/16154,0.436619718,5.085187404,10.57246649,2.76E-15,6.18E-13,6.18E-13,SPDL1/BUB1/BIRC5/CDCA8/BUB1B/SKA1/KNTC1/HASPIN/MAD2L1/NDC80/SPC24/CCNB1/RAD21/TTK/FBXO5/NUF2/PLK1/SKA3/UBE2C/DLGAP5/GEN1/ZWINT/KNL1/TRIP13/CENPF/SPC25/AURKB/ESPL1/CDC20/ZWILCH/INCENP,31
GO:1902100,negative regulation of metaphase/anaphase transition of cell cycle,28/1387,59/16154,0.474576271,5.52725673,10.67663333,4.35E-15,8.93E-13,8.93E-13,SPDL1/BUB1/BIRC5/CDCA8/BUB1B/SKA1/KNTC1/HASPIN/MAD2L1/NDC80/SPC24/CCNB1/RAD21/TTK/FBXO5/NUF2/PLK1/SKA3/GEN1/ZWINT/KNL1/TRIP13/CENPF/SPC25/AURKB/CDC20/ZWILCH/INCENP,28
GO:1905819,negative regulation of chromosome separation,28/1387,59/16154,0.474576271,5.52725673,10.67663333,4.35E-15,8.93E-13,8.93E-13,SPDL1/BUB1/BIRC5/CDCA8/BUB1B/SKA1/KNTC1/HASPIN/MAD2L1/NDC80/SPC24/CCNB1/RAD21/TTK/FBXO5/NUF2/PLK1/SKA3/GEN1/ZWINT/KNL1/TRIP13/CENPF/SPC25/AURKB/CDC20/ZWILCH/INCENP,28
GO:0051985,negative regulation of chromosome segregation,28/1387,60/16154,0.466666667,5.435135785,10.54797852,7.49E-15,1.48E-12,1.48E-12,SPDL1/BUB1/BIRC5/CDCA8/BUB1B/SKA1/KNTC1/HASPIN/MAD2L1/NDC80/SPC24/CCNB1/RAD21/TTK/FBXO5/NUF2/PLK1/SKA3/GEN1/ZWINT/KNL1/TRIP13/CENPF/SPC25/AURKB/CDC20/ZWILCH/INCENP,28
GO:0033045,regulation of sister chromatid segregation,39/1387,113/16154,0.345132743,4.019664266,9.871902368,9.75E-15,1.85E-12,1.85E-12,SPDL1/CDK1/BUB1/BIRC5/CDCA8/BUB1B/SKA1/CDC6/KNTC1/TACC3/NEK6/HASPIN/MAD2L1/NDC80/SPC24/CENPE/CCNB1/RAD21/MAPK15/TTK/FBXO5/NUF2/PLK1/SKA3/RMI2/UBE2C/DLGAP5/GEN1/ZWINT/KNL1/SMARCA4/TRIP13/CENPF/SPC25/AURKB/ESPL1/CDC20/ZWILCH/INCENP,39
GO:0033047,regulation of mitotic sister chromatid segregation,29/1387,65/16154,0.446153846,5.196228717,10.38891023,1.09E-14,1.98E-12,1.98E-12,SPDL1/CDK1/BUB1/BIRC5/CDCA8/BUB1B/SKA1/KNTC1/HASPIN/MAD2L1/NDC80/SPC24/CCNB1/RAD21/TTK/FBXO5/NUF2/PLK1/SKA3/GEN1/ZWINT/KNL1/TRIP13/CENPF/SPC25/AURKB/CDC20/ZWILCH/INCENP,29
GO:0044784,metaphase/anaphase transition of cell cycle,37/1387,105/16154,0.352380952,4.104082123,9.779632909,2.22E-14,3.91E-12,3.91E-12,SPDL1/BUB1/BIRC5/CDCA8/BUB1B/SKA1/CDC6/KNTC1/TACC3/NEK6/HASPIN/MAD2L1/NDC80/SPC24/CENPE/CCNB1/RAD21/MAPK15/TTK/FBXO5/NUF2/PLK1/SKA3/UBE2C/DLGAP5/GEN1/ZWINT/KNL1/SMARCA4/TRIP13/CENPF/SPC25/AURKB/ESPL1/CDC20/ZWILCH/INCENP,37
GO:1902099,regulation of metaphase/anaphase transition of cell cycle,36/1387,101/16154,0.356435644,4.151305974,9.736252906,3.32E-14,5.65E-12,5.65E-12,SPDL1/BUB1/BIRC5/CDCA8/BUB1B/SKA1/CDC6/KNTC1/NEK6/HASPIN/MAD2L1/NDC80/SPC24/CENPE/CCNB1/RAD21/MAPK15/TTK/FBXO5/NUF2/PLK1/SKA3/UBE2C/DLGAP5/GEN1/ZWINT/KNL1/SMARCA4/TRIP13/CENPF/SPC25/AURKB/ESPL1/CDC20/ZWILCH/INCENP,36
GO:0010948,negative regulation of cell cycle process,66/1387,286/16154,0.230769231,2.687704509,8.825453295,5.73E-14,9.42E-12,9.42E-12,PKMYT1/SPDL1/RAD51/CDK1/RFPL1/BUB1/BRSK1/BIRC5/CDCA8/BUB1B/FBXO43/SKA1/CDC6/BARD1/DNA2/KNTC1/RFC4/HASPIN/MAD2L1/CHEK1/TIMELESS/NDC80/CLSPN/CCNF/BLM/SPC24/INHBA/DBF4/RFWD3/CDC45/CCNB1/TOPBP1/RAD21/TTK/BRIP1/FBXO5/E2F1/NUF2/CDC7/E2F7/PLK1/SKA3/BRCA2/RAD1/INTS7/ORC1/GEN1/ZWINT/DTL/KNL1/TRIP13/TICRR/E2F8/CENPF/SPC25/CDT1/AURKB/ESPL1/PRKDC/CDC20/BMP7/TIPRL/NEK2/ZWILCH/INCENP/RFC3,66
