"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1902904","negative regulation of supramolecular fiber organization","31/1430","148/16154",0.209459459459459,2.36615951615952,5.20322461253416,4.74107189547331e-06,0.000190426524066118,0.000190426524066118,"SPTBN1/CLU/TMOD1/GAS2L2/LMOD1/DMTN/CAV3/TMEFF2/PRKN/MYADM/MYOC/GMFG/SHANK3/BMERB1/VILL/PLEKHH2/CRYAB/NAV3/ASB2/GSN/LIMA1/MIR214/S1PR1/KANK3/SPTBN4/KANK2/SLIT2/CDH5/DLC1/KANK1/ARHGAP6",31
"GO:0007596","blood coagulation","38/1430","200/16154",0.19,2.14633566433566,5.08362748490868,5.07619425355943e-06,0.00020221560714999,0.00020221560714999,"CD36/VWF/C1QTNF1/PROCR/CAV1/HBB/ADRA2B/THBD/ADAMTS18/TFPI/F3/PEAR1/IL6/SCUBE1/SERPING1/F8/ANGPTL2/FBLN1/TYRO3/ADRA2C/SAA1/EMILIN2/ANGPTL1/VTN/CSRP1/MMRN1/P2RY12/ANGPTL7/F10/CTSG/ANGPT4/ADRA2A/MYL9/TFPI2/SELP/ITPK1/SVEP1/PRRG3",38
"GO:0002791","regulation of peptide secretion","33/1430","163/16154",0.202453987730061,2.28702218027371,5.14663931161382,5.15182010053241e-06,0.000203559721045427,0.000203559721045427,"HADH/GNAZ/RBP4/ITSN1/RASL10B/MLXIPL/DRD2/KCNB1/PER2/LEP/FFAR4/PRKN/PLA2G6/BLK/CRHBP/ADCY5/NPY2R/NNAT/IL6/FFAR2/ECRG4/IRS2/RAPGEF3/INHBB/ADRA2C/KCNA5/RPH3AL/GPER1/DOC2B/FFAR3/ADRA2A/MYRIP/ABCC8",33
"GO:0090066","regulation of anatomical structure size","63/1430","402/16154",0.156716417910448,1.77034756288488,4.87431507858405,5.43462600540344e-06,0.000213002277308554,0.000213002277308554,"SPTBN1/PTPRS/ITGA9/TMOD1/AGTR1/PEX11A/CAV1/ADRA1A/LMOD1/CFL2/DMTN/OLFM1/HBB/MAG/CAV3/ADRA2B/CSF3/PER2/LEP/TACR1/MYADM/TENM1/CCL21/KLF2/SHANK3/ADRB1/UTS2B/BIN1/CXCL12/ARHGAP40/SEMA3G/VILL/DRD1/AVPR1A/PLEKHH2/ADRA2C/PLXNA4/ASB2/PECAM1/EDNRB/MAPT/ITGB1BP1/ADRA1D/GSN/LIMA1/MIR214/KANK3/ADRB2/SPTBN4/GPER1/BLOC1S1/KANK2/CDC42EP2/AQP1/SLIT2/ESAM/AVPR2/ADRA2A/KANK1/CDC42EP5/EDN3/SVEP1/NPR1",63
"GO:0050817","coagulation","38/1430","201/16154",0.189054726368159,2.13565737744842,5.04900596178746,5.73569053716341e-06,0.000223003648084913,0.000223003648084913,"CD36/VWF/C1QTNF1/PROCR/CAV1/HBB/ADRA2B/THBD/ADAMTS18/TFPI/F3/PEAR1/IL6/SCUBE1/SERPING1/F8/ANGPTL2/FBLN1/TYRO3/ADRA2C/SAA1/EMILIN2/ANGPTL1/VTN/CSRP1/MMRN1/P2RY12/ANGPTL7/F10/CTSG/ANGPT4/ADRA2A/MYL9/TFPI2/SELP/ITPK1/SVEP1/PRRG3",38
"GO:0048662","negative regulation of smooth muscle cell proliferation","16/1430","52/16154",0.307692307692308,3.47584722969338,5.57272118465543,6.259951168273e-06,0.000237513459173204,0.000237513459173204,"APOD/BMP4/MIR145/CNN1/CDKN1A/KLF4/ANG/PPARG/OGN/MIR214/MIR143/GPER1/MYOCD/BMP2/ADIPOQ/NPR1",16
"GO:0008202","steroid metabolic process","47/1430","272/16154",0.172794117647059,1.95196935417524,4.93442480088318,6.32387301853153e-06,0.000237513459173204,0.000237513459173204,"FAXDC2/CYP11A1/CYP3A4/AGTR1/APOB/CYP2A6/TM7SF2/EPHX2/CYP17A1/AKR1C1/ABCB11/AKR1C2/MIR27B/SERPINA6/CYP2E1/CYP3A5/GPR146/ACOX2/HINT2/NR5A2/CETP/STS/CES1/DHRS4/SULT1A2/AKR1C3/HSD17B3/DGAT2/DHRS9/EDNRB/RDH5/HSD17B11/LIMA1/CYP46A1/LIPE/CYP21A2/HSD11B1/NR0B1/CYB5R3/HSD17B8/SULT1A1/ACADL/MIR27A/EGR1/AKR1C4/BMP2/SOAT2",47
"GO:0090278","negative regulation of peptide hormone secretion","12/1430","31/16154",0.387096774193548,4.37284006316264,5.85781131600043,6.33047773750771e-06,0.000237513459173204,0.000237513459173204,"HADH/GNAZ/DRD2/KCNB1/LEP/FFAR4/PRKN/CRHBP/INHBB/ADRA2C/ADRA2A/ABCC8",12
"GO:0035150","regulation of tube size","26/1430","115/16154",0.226086956521739,2.55399209486166,5.21183661446898,6.40211175960694e-06,0.000237513459173204,0.000237513459173204,"ITGA9/AGTR1/CAV1/ADRA1A/HBB/ADRA2B/PER2/LEP/TACR1/KLF2/ADRB1/UTS2B/DRD1/AVPR1A/ADRA2C/PECAM1/EDNRB/ITGB1BP1/ADRA1D/ADRB2/GPER1/AVPR2/ADRA2A/EDN3/SVEP1/NPR1",26
"GO:0035296","regulation of tube diameter","26/1430","115/16154",0.226086956521739,2.55399209486166,5.21183661446898,6.40211175960694e-06,0.000237513459173204,0.000237513459173204,"ITGA9/AGTR1/CAV1/ADRA1A/HBB/ADRA2B/PER2/LEP/TACR1/KLF2/ADRB1/UTS2B/DRD1/AVPR1A/ADRA2C/PECAM1/EDNRB/ITGB1BP1/ADRA1D/ADRB2/GPER1/AVPR2/ADRA2A/EDN3/SVEP1/NPR1",26
"GO:0097746","blood vessel diameter maintenance","26/1430","115/16154",0.226086956521739,2.55399209486166,5.21183661446898,6.40211175960694e-06,0.000237513459173204,0.000237513459173204,"ITGA9/AGTR1/CAV1/ADRA1A/HBB/ADRA2B/PER2/LEP/TACR1/KLF2/ADRB1/UTS2B/DRD1/AVPR1A/ADRA2C/PECAM1/EDNRB/ITGB1BP1/ADRA1D/ADRB2/GPER1/AVPR2/ADRA2A/EDN3/SVEP1/NPR1",26
"GO:0046887","positive regulation of hormone secretion","27/1430","122/16154",0.221311475409836,2.50004585578356,5.18289379475505,6.55007765484796e-06,0.000241161950019402,0.000241161950019402,"TAC1/C1QTNF1/RBP4/ITSN1/RASL10B/MLXIPL/DRD2/LEP/TACR1/FFAR4/PRKN/PLA2G6/BLK/NMB/NNAT/ECRG4/IRS2/RAPGEF3/HCAR2/INHBB/PPARG/RPH3AL/GPER1/DOC2B/MYRIP/ABCC8/EDN3",27
